0.762757064422116	0.215569041818721
0.854260328887804	0.326548824423766
0.627281036605871	0.0575270442767387
0.336294847479604	1.03887090060609
0.856625415037577	0.111069173254982
0.422634869554224	0.905937252713838
0.207076403069373	1.21555218669704
0.349791491040992	0.474630171441826
0.622289027487712	1.17335239492228
0.508584208368556	0.172967772472463
0.686616781818576	0.294743782894991
0.909923228302716	0.117966936287972
0.879596368871639	0.123050841124766
0.478033503040267	0.117074882170556
0.845765280171675	0.269633876633194
0.0834013762308177	0.140716169340664
0.0273607445463313	0.110741484103247
0.272860209750533	0.120275981124809
0.487632548905730	0.423259600824269
0.471175456378377	0.176990473058590
0.790700230882727	0.309575451223381
0.468195778274884	0.191564152518783
0.380013363141246	0.131997010837154
